protein1,protein2,y_true,y_score
ENSP00000356982,ENSP00000358283,1,0.44166666666666665
ENSP00000384273,ENSP00000309591,1,0.9183333333333333
ENSP00000315190,ENSP00000395590,0,0.40166666666666667
ENSP00000479322,ENSP00000263710,1,0.49666666666666665
ENSP00000301046,ENSP00000359581,0,0.37666666666666665
ENSP00000462945,ENSP00000320566,1,0.6266666666666667
ENSP00000344903,ENSP00000362329,0,0.37166666666666665
ENSP00000370936,ENSP00000356480,1,0.7483333333333333
ENSP00000310841,ENSP00000369293,0,0.30833333333333335
ENSP00000369996,ENSP00000480091,0,0.29833333333333334
ENSP00000342056,ENSP00000359539,1,0.7016666666666667
ENSP00000315693,ENSP00000420270,0,0.26666666666666666
ENSP00000243167,ENSP00000354451,0,0.3466666666666667
ENSP00000287139,ENSP00000377233,0,0.3016666666666667
ENSP00000341957,ENSP00000434717,0,0.15
ENSP00000304987,ENSP00000398181,0,0.2816666666666667
ENSP00000301332,ENSP00000331897,0,0.2816666666666667
ENSP00000391457,ENSP00000374212,1,0.6983333333333334
ENSP00000303147,ENSP00000359939,0,0.44666666666666666
ENSP00000377914,ENSP00000432511,0,0.395
ENSP00000386134,ENSP00000318646,1,0.9366666666666666
ENSP00000264499,ENSP00000497413,1,0.4583333333333333
ENSP00000478683,ENSP00000300896,1,0.36666666666666664
ENSP00000259895,ENSP00000263974,1,0.49833333333333335
ENSP00000252674,ENSP00000451300,0,0.36333333333333334
ENSP00000335153,ENSP00000378699,1,0.895
ENSP00000287647,ENSP00000373952,1,0.6716666666666666
ENSP00000253413,ENSP00000326022,0,0.34833333333333333
ENSP00000366488,ENSP00000228945,1,0.7666666666666667
ENSP00000289361,ENSP00000497948,0,0.3016666666666667
ENSP00000354558,ENSP00000494609,0,0.5116666666666667
ENSP00000306788,ENSP00000388107,1,0.9
ENSP00000316152,ENSP00000343479,0,0.22
ENSP00000295888,ENSP00000438949,0,0.4116666666666667
ENSP00000254950,ENSP00000317468,1,0.815
ENSP00000411268,ENSP00000468927,0,0.33666666666666667
ENSP00000442982,ENSP00000466834,0,0.23833333333333334
ENSP00000217423,ENSP00000494017,0,0.24666666666666667
ENSP00000299299,ENSP00000365116,0,0.3016666666666667
ENSP00000353284,ENSP00000477437,0,0.325
ENSP00000493688,ENSP00000305449,1,0.48333333333333334
ENSP00000253122,ENSP00000284110,0,0.32
ENSP00000310003,ENSP00000382204,0,0.13
ENSP00000264731,ENSP00000393392,0,0.2816666666666667
ENSP00000387710,ENSP00000373918,1,0.815
ENSP00000358155,ENSP00000410339,0,0.28833333333333333
ENSP00000405726,ENSP00000418268,1,0.7316666666666667
ENSP00000481357,ENSP00000296140,1,0.6183333333333333
ENSP00000211287,ENSP00000418915,1,0.68
ENSP00000418960,ENSP00000359398,1,0.48333333333333334
ENSP00000265343,ENSP00000370222,0,0.43833333333333335
ENSP00000254691,ENSP00000396749,0,0.305
ENSP00000369965,ENSP00000463842,1,0.9033333333333333
ENSP00000357206,ENSP00000374490,0,0.275
ENSP00000055077,ENSP00000360515,0,0.5816666666666667
ENSP00000437360,ENSP00000439625,0,0.5833333333333334
ENSP00000310688,ENSP00000363748,0,0.24166666666666667
ENSP00000265462,ENSP00000216185,1,0.5116666666666667
ENSP00000493900,ENSP00000217381,1,0.45
ENSP00000309031,ENSP00000376865,0,0.37666666666666665
ENSP00000355925,ENSP00000361238,0,0.37333333333333335
ENSP00000262367,ENSP00000367034,1,1.0
ENSP00000296417,ENSP00000479536,0,0.24166666666666667
ENSP00000317997,ENSP00000367851,1,0.555
ENSP00000262302,ENSP00000309126,0,0.2733333333333333
ENSP00000264255,ENSP00000303246,0,0.38333333333333336
ENSP00000336829,ENSP00000262407,1,0.4066666666666667
ENSP00000285814,ENSP00000415151,0,0.475
ENSP00000347005,ENSP00000407336,0,0.5283333333333333
ENSP00000317971,ENSP00000342385,0,0.265
ENSP00000286186,ENSP00000286835,0,0.425
ENSP00000440542,ENSP00000296417,1,0.8116666666666666
ENSP00000369461,ENSP00000348775,1,0.585
ENSP00000364898,ENSP00000431445,1,0.54
ENSP00000270233,ENSP00000352071,0,0.32
ENSP00000254940,ENSP00000363384,1,0.5766666666666667
ENSP00000263388,ENSP00000387710,0,0.20666666666666667
ENSP00000244930,ENSP00000296420,0,0.34
ENSP00000296597,ENSP00000463559,0,0.5516666666666666
ENSP00000320171,ENSP00000341083,1,0.6283333333333333
ENSP00000306881,ENSP00000468304,0,0.3333333333333333
ENSP00000261402,ENSP00000280357,0,0.475
ENSP00000347324,ENSP00000366156,0,0.2733333333333333
ENSP00000317376,ENSP00000357320,1,0.8166666666666667
ENSP00000316029,ENSP00000477725,1,0.59
ENSP00000311427,ENSP00000424827,0,0.36833333333333335
ENSP00000292574,ENSP00000270625,1,0.9766666666666667
ENSP00000473980,ENSP00000362036,1,0.8816666666666667
ENSP00000356379,ENSP00000441930,0,0.37333333333333335
ENSP00000376855,ENSP00000319591,1,0.52
ENSP00000335463,ENSP00000370842,0,0.48
ENSP00000360488,ENSP00000374218,0,0.20833333333333334
ENSP00000351642,ENSP00000466639,0,0.18833333333333332
ENSP00000418960,ENSP00000367705,1,0.785
ENSP00000328023,ENSP00000345282,0,0.55
ENSP00000233575,ENSP00000357772,0,0.05
ENSP00000264705,ENSP00000265594,0,0.6466666666666666
ENSP00000294339,ENSP00000365858,1,0.5983333333333334
ENSP00000230085,ENSP00000264613,0,0.5883333333333334
ENSP00000261889,ENSP00000365042,0,0.365
ENSP00000285402,ENSP00000437464,0,0.2816666666666667
ENSP00000370214,ENSP00000215980,1,0.455
ENSP00000335371,ENSP00000381206,0,0.5616666666666666
ENSP00000296102,ENSP00000290208,1,0.6783333333333333
ENSP00000355966,ENSP00000296509,1,0.7333333333333333
ENSP00000351273,ENSP00000363616,0,0.445
ENSP00000359488,ENSP00000416341,0,0.245
ENSP00000468897,ENSP00000366109,1,0.4866666666666667
ENSP00000317331,ENSP00000394496,0,0.2866666666666667
ENSP00000327197,ENSP00000360158,0,0.19833333333333333
ENSP00000054668,ENSP00000320171,0,0.2833333333333333
ENSP00000355866,ENSP00000453307,0,0.26
ENSP00000005257,ENSP00000263088,1,0.44166666666666665
ENSP00000327268,ENSP00000399751,0,0.335
ENSP00000226730,ENSP00000478289,1,0.5166666666666667
ENSP00000294064,ENSP00000313423,0,0.3433333333333333
ENSP00000262752,ENSP00000321334,0,0.27666666666666667
ENSP00000249016,ENSP00000359818,0,0.26
ENSP00000270586,ENSP00000216455,1,0.775
ENSP00000380033,ENSP00000385990,0,0.29333333333333333
ENSP00000325690,ENSP00000480826,1,1.0
ENSP00000250405,ENSP00000378040,1,0.48833333333333334
ENSP00000337060,ENSP00000219479,1,0.675
ENSP00000264428,ENSP00000308944,0,0.3933333333333333
ENSP00000287706,ENSP00000475986,0,0.22166666666666668
ENSP00000419945,ENSP00000444408,1,0.42833333333333334
ENSP00000263650,ENSP00000381034,0,0.225
ENSP00000355890,ENSP00000338093,1,0.7366666666666667
ENSP00000258886,ENSP00000359216,0,0.375
ENSP00000473980,ENSP00000288937,1,0.8983333333333333
ENSP00000225174,ENSP00000249269,0,0.445
ENSP00000362744,ENSP00000463842,1,0.995
ENSP00000351284,ENSP00000321636,1,0.63
ENSP00000355471,ENSP00000411593,0,0.36833333333333335
ENSP00000380322,ENSP00000403210,1,0.42333333333333334
ENSP00000321810,ENSP00000358059,0,0.40166666666666667
ENSP00000376077,ENSP00000499406,0,0.6466666666666666
ENSP00000233057,ENSP00000297504,0,0.26
ENSP00000401645,ENSP00000220809,1,0.435
ENSP00000264883,ENSP00000362300,0,0.54
ENSP00000377372,ENSP00000398568,0,0.20833333333333334
ENSP00000264279,ENSP00000348107,1,0.765
ENSP00000366999,ENSP00000483283,1,1.0
ENSP00000389060,ENSP00000383840,1,0.29833333333333334
ENSP00000359575,ENSP00000379873,0,0.395
ENSP00000405890,ENSP00000421799,1,0.315
ENSP00000357047,ENSP00000401770,0,0.34
ENSP00000334276,ENSP00000390625,0,0.24333333333333335
ENSP00000265148,ENSP00000324020,1,0.93
ENSP00000366998,ENSP00000405165,0,0.305
ENSP00000463978,ENSP00000333769,1,0.2916666666666667
ENSP00000262304,ENSP00000411070,0,0.13
ENSP00000369757,ENSP00000481646,1,0.9883333333333333
ENSP00000356972,ENSP00000478766,1,0.7683333333333333
ENSP00000292475,ENSP00000495795,0,0.485
ENSP00000325562,ENSP00000339524,0,0.415
ENSP00000379682,ENSP00000406027,0,0.2683333333333333
ENSP00000262030,ENSP00000402346,0,0.43833333333333335
ENSP00000259469,ENSP00000309334,1,0.9966666666666667
ENSP00000428223,ENSP00000312066,1,0.8783333333333333
ENSP00000363689,ENSP00000381382,1,0.37166666666666665
ENSP00000332679,ENSP00000362513,1,0.8483333333333334
ENSP00000472620,ENSP00000489189,0,0.12
ENSP00000443017,ENSP00000229595,1,1.0
ENSP00000312017,ENSP00000358423,0,0.22666666666666666
ENSP00000332215,ENSP00000347232,0,0.19333333333333333
ENSP00000227266,ENSP00000304845,0,0.42833333333333334
ENSP00000262461,ENSP00000155840,1,0.625
ENSP00000249750,ENSP00000360317,1,0.7716666666666666
ENSP00000367309,ENSP00000402107,0,0.345
ENSP00000331602,ENSP00000297323,1,0.7316666666666667
ENSP00000304292,ENSP00000480853,1,0.395
ENSP00000305260,ENSP00000330074,0,0.30833333333333335
ENSP00000262043,ENSP00000326432,0,0.11833333333333333
ENSP00000264995,ENSP00000349274,1,0.535
ENSP00000337103,ENSP00000361302,0,0.24166666666666667
ENSP00000258526,ENSP00000473348,0,0.4066666666666667
ENSP00000357292,ENSP00000365312,0,0.5516666666666666
ENSP00000354251,ENSP00000363840,0,0.135
ENSP00000339577,ENSP00000372924,0,0.1
ENSP00000343325,ENSP00000344220,1,0.5016666666666667
ENSP00000365682,ENSP00000475814,0,0.33666666666666667
ENSP00000176195,ENSP00000350005,1,0.3233333333333333
ENSP00000263925,ENSP00000496268,0,0.33
ENSP00000216629,ENSP00000261263,0,0.33166666666666667
ENSP00000257215,ENSP00000297056,1,0.2966666666666667
ENSP00000264093,ENSP00000391803,0,0.25666666666666665
ENSP00000431240,ENSP00000373404,1,0.6516666666666666
ENSP00000265465,ENSP00000471921,0,0.22833333333333333
ENSP00000220809,ENSP00000223095,1,0.49166666666666664
ENSP00000288532,ENSP00000452414,0,0.27666666666666667
ENSP00000231238,ENSP00000337452,0,0.15
ENSP00000324122,ENSP00000318861,1,0.86
ENSP00000378650,ENSP00000379895,0,0.2833333333333333
ENSP00000286794,ENSP00000359384,0,0.3566666666666667
ENSP00000267085,ENSP00000346130,0,0.245
ENSP00000352438,ENSP00000368884,0,0.3983333333333333
ENSP00000321703,ENSP00000462355,0,0.5429166666666667
ENSP00000303276,ENSP00000366047,0,0.34
ENSP00000320147,ENSP00000362300,1,0.5266666666666666
ENSP00000358232,ENSP00000497280,1,0.43666666666666665
ENSP00000264331,ENSP00000369574,0,0.23166666666666666
ENSP00000231420,ENSP00000472109,0,0.2633333333333333
ENSP00000355051,ENSP00000420127,0,0.505
ENSP00000296674,ENSP00000385725,1,0.8083333333333333
ENSP00000315602,ENSP00000381377,0,0.29833333333333334
ENSP00000273395,ENSP00000249373,1,0.44166666666666665
ENSP00000307940,ENSP00000395590,1,0.75
ENSP00000355325,ENSP00000259457,1,0.7916666666666666
ENSP00000085219,ENSP00000403982,0,0.23166666666666666
ENSP00000304051,ENSP00000417052,0,0.4166666666666667
ENSP00000229769,ENSP00000498019,1,0.8633333333333333
ENSP00000341963,ENSP00000399457,0,0.235
ENSP00000374212,ENSP00000451575,0,0.4633333333333333
ENSP00000290953,ENSP00000473093,0,0.23
ENSP00000339495,ENSP00000320346,1,0.41333333333333333
ENSP00000263083,ENSP00000461388,1,0.21666666666666667
ENSP00000005178,ENSP00000396441,0,0.16833333333333333
ENSP00000327801,ENSP00000362268,0,0.5066666666666667
ENSP00000295454,ENSP00000309830,0,0.5733333333333334
ENSP00000319501,ENSP00000497444,0,0.2833333333333333
ENSP00000261574,ENSP00000386992,1,0.39666666666666667
ENSP00000339479,ENSP00000345096,1,0.5683333333333334
ENSP00000264001,ENSP00000367570,0,0.15666666666666668
ENSP00000342007,ENSP00000358865,0,0.18333333333333332
ENSP00000441543,ENSP00000380178,1,0.9383333333333334
ENSP00000406220,ENSP00000435289,0,0.385
ENSP00000225823,ENSP00000232905,0,0.34833333333333333
ENSP00000288078,ENSP00000398181,0,0.22666666666666666
ENSP00000337261,ENSP00000496339,0,0.12166666666666667
ENSP00000292475,ENSP00000340935,0,0.3466666666666667
ENSP00000315397,ENSP00000332737,0,0.28833333333333333
ENSP00000280346,ENSP00000373450,0,0.425
ENSP00000275300,ENSP00000365817,0,0.28
ENSP00000402338,ENSP00000407323,1,0.91
ENSP00000381666,ENSP00000393785,0,0.265
ENSP00000336741,ENSP00000156471,1,0.9066666666666666
ENSP00000419087,ENSP00000274137,1,0.7166666666666667
ENSP00000316335,ENSP00000355969,0,0.25
ENSP00000437125,ENSP00000482431,0,0.5366666666666666
ENSP00000377344,ENSP00000402515,0,0.495
ENSP00000360916,ENSP00000482457,1,0.8516666666666667
ENSP00000206765,ENSP00000357753,1,0.2816666666666667
ENSP00000370593,ENSP00000412292,0,0.355
ENSP00000495530,ENSP00000362413,1,0.9233333333333333
ENSP00000498867,ENSP00000358060,1,0.5033333333333333
ENSP00000320949,ENSP00000357065,0,0.21666666666666667
ENSP00000371067,ENSP00000385019,0,0.6333333333333333
ENSP00000278829,ENSP00000416037,0,0.24666666666666667
ENSP00000254072,ENSP00000470801,0,0.145
ENSP00000342278,ENSP00000371471,1,0.65
ENSP00000354558,ENSP00000386531,0,0.5783333333333334
ENSP00000245157,ENSP00000402154,0,0.29833333333333334
ENSP00000354813,ENSP00000473391,0,0.37
ENSP00000259212,ENSP00000376849,0,0.29333333333333333
ENSP00000261439,ENSP00000367028,0,0.215
ENSP00000393840,ENSP00000433277,0,0.4116666666666667
ENSP00000264020,ENSP00000389913,0,0.29833333333333334
ENSP00000320236,ENSP00000341564,0,0.2833333333333333
ENSP00000257867,ENSP00000361721,0,0.31333333333333335
ENSP00000379256,ENSP00000492001,0,0.355
ENSP00000468280,ENSP00000498784,0,0.38333333333333336
ENSP00000358862,ENSP00000364839,1,0.6866666666666666
ENSP00000278426,ENSP00000320378,1,0.545
ENSP00000346088,ENSP00000336702,1,0.8666666666666667
ENSP00000358939,ENSP00000366797,0,0.17666666666666667
ENSP00000469468,ENSP00000364813,1,0.7916666666666666
ENSP00000356202,ENSP00000360162,0,0.5916666666666667
ENSP00000260408,ENSP00000449270,0,0.26166666666666666
ENSP00000282701,ENSP00000366109,0,0.5283333333333333
ENSP00000225577,ENSP00000239940,0,0.5016666666666667
ENSP00000216341,ENSP00000369784,1,0.505
ENSP00000449026,ENSP00000464342,1,0.95
ENSP00000257787,ENSP00000296051,0,0.34
ENSP00000231454,ENSP00000229135,1,0.6266666666666667
ENSP00000243563,ENSP00000318861,1,0.845
ENSP00000482075,ENSP00000281701,1,0.74
ENSP00000262127,ENSP00000295685,0,0.44
ENSP00000257868,ENSP00000385808,0,0.205
ENSP00000257627,ENSP00000294785,0,0.2633333333333333
ENSP00000316377,ENSP00000467600,0,0.18333333333333332
ENSP00000476228,ENSP00000265016,1,0.51
ENSP00000265104,ENSP00000229554,1,0.5466666666666666
ENSP00000369568,ENSP00000383376,0,0.21833333333333332
ENSP00000368459,ENSP00000225388,1,0.425
ENSP00000252486,ENSP00000371554,0,0.38
ENSP00000372023,ENSP00000307853,1,0.6583333333333333
ENSP00000482093,ENSP00000326804,1,0.64
ENSP00000313420,ENSP00000367527,1,0.5833333333333334
ENSP00000343339,ENSP00000353032,1,0.57
ENSP00000436679,ENSP00000498803,0,0.52
ENSP00000225969,ENSP00000300055,0,0.5616666666666666
ENSP00000261819,ENSP00000349957,1,0.565
ENSP00000398502,ENSP00000478249,0,0.305
ENSP00000264499,ENSP00000433157,1,0.38666666666666666
ENSP00000348752,ENSP00000500034,0,0.37833333333333335
ENSP00000296509,ENSP00000348838,1,0.575
ENSP00000316737,ENSP00000394936,0,0.07666666666666666
ENSP00000355299,ENSP00000433760,0,0.42333333333333334
ENSP00000466010,ENSP00000346001,1,1.0
ENSP00000317780,ENSP00000359098,1,0.715
ENSP00000256398,ENSP00000310832,0,0.4116666666666667
ENSP00000350071,ENSP00000376506,1,0.7466666666666667
ENSP00000367939,ENSP00000458770,1,0.7716666666666666
ENSP00000229812,ENSP00000392065,0,0.2783333333333333
ENSP00000256509,ENSP00000437125,1,0.6083333333333333
ENSP00000222247,ENSP00000361076,1,0.9866666666666667
ENSP00000282507,ENSP00000482063,0,0.23166666666666666
ENSP00000261890,ENSP00000386921,1,0.45666666666666667
ENSP00000420294,ENSP00000477760,1,0.49166666666666664
ENSP00000230124,ENSP00000327890,0,0.38666666666666666
ENSP00000249396,ENSP00000342858,0,0.34
ENSP00000481593,ENSP00000263702,1,0.5333333333333333
ENSP00000331857,ENSP00000452871,0,0.23166666666666666
ENSP00000303077,ENSP00000250535,1,0.5566666666666666
ENSP00000318646,ENSP00000454836,1,0.75
ENSP00000369784,ENSP00000354837,1,0.5166666666666667
ENSP00000268184,ENSP00000353010,0,0.22666666666666666
ENSP00000256196,ENSP00000476815,0,0.3883333333333333
ENSP00000265843,ENSP00000376330,0,0.3283333333333333
ENSP00000470972,ENSP00000307889,1,1.0
ENSP00000303706,ENSP00000245960,1,0.6316666666666667
ENSP00000264093,ENSP00000420617,0,0.3283333333333333
ENSP00000326563,ENSP00000383003,0,0.53
ENSP00000495672,ENSP00000363559,1,0.9
ENSP00000327255,ENSP00000372295,0,0.26
ENSP00000005260,ENSP00000352119,0,0.485
ENSP00000360472,ENSP00000392197,0,0.3333333333333333
ENSP00000263672,ENSP00000499200,0,0.16666666666666666
ENSP00000364145,ENSP00000370517,1,0.74
ENSP00000435389,ENSP00000355771,1,0.6483333333333333
ENSP00000358490,ENSP00000494175,0,0.30333333333333334
ENSP00000262018,ENSP00000479266,0,0.26166666666666666
ENSP00000332198,ENSP00000256383,1,0.7983333333333333
ENSP00000387996,ENSP00000424827,0,0.44666666666666666
ENSP00000299824,ENSP00000334072,0,0.13166666666666665
ENSP00000203629,ENSP00000381636,0,0.23833333333333334
ENSP00000346453,ENSP00000475270,0,0.056666666666666664
ENSP00000335808,ENSP00000293362,1,0.6083333333333333
ENSP00000313420,ENSP00000359300,1,0.6383333333333333
ENSP00000356156,ENSP00000360025,0,0.32
ENSP00000437550,ENSP00000344666,1,0.47833333333333333
ENSP00000245539,ENSP00000389103,1,0.9866666666666667
ENSP00000265421,ENSP00000350704,0,0.4166666666666667
ENSP00000475615,ENSP00000296215,1,0.9183333333333333
ENSP00000338157,ENSP00000254066,1,0.5683333333333334
ENSP00000297185,ENSP00000301175,0,0.32666666666666666
ENSP00000432511,ENSP00000362195,1,0.36333333333333334
ENSP00000378488,ENSP00000414906,0,0.4583333333333333
ENSP00000064780,ENSP00000390475,0,0.2683333333333333
ENSP00000311121,ENSP00000386212,1,0.37
ENSP00000313423,ENSP00000446872,0,0.24333333333333335
ENSP00000359353,ENSP00000414303,0,0.41
ENSP00000263269,ENSP00000327214,0,0.35333333333333333
ENSP00000341082,ENSP00000259469,1,0.9916666666666667
ENSP00000343118,ENSP00000357283,0,0.30666666666666664
ENSP00000262584,ENSP00000354580,1,0.8766666666666667
ENSP00000009105,ENSP00000314004,0,0.4
ENSP00000438399,ENSP00000297265,1,0.6933333333333334
ENSP00000365006,ENSP00000275364,1,0.8066666666666666
ENSP00000370254,ENSP00000341045,1,0.9516666666666667
ENSP00000341779,ENSP00000257905,1,0.7633333333333333
ENSP00000305595,ENSP00000305603,1,0.7833333333333333
ENSP00000255389,ENSP00000488748,0,0.2783333333333333
ENSP00000257776,ENSP00000498402,0,0.17166666666666666
ENSP00000308122,ENSP00000221973,1,0.6733333333333333
ENSP00000315017,ENSP00000435096,1,0.9416666666666667
ENSP00000202556,ENSP00000301420,0,0.235
ENSP00000300098,ENSP00000363390,0,0.145
ENSP00000360777,ENSP00000381102,1,0.4633333333333333
ENSP00000263413,ENSP00000331342,0,0.26
ENSP00000345681,ENSP00000227163,1,0.6333333333333333
ENSP00000233735,ENSP00000359512,0,0.16166666666666665
ENSP00000354687,ENSP00000364649,1,0.8616666666666667
ENSP00000250825,ENSP00000355385,0,0.19166666666666668
ENSP00000241436,ENSP00000439856,0,0.22833333333333333
ENSP00000307540,ENSP00000420860,0,0.2683333333333333
ENSP00000366030,ENSP00000401514,0,0.43
ENSP00000441369,ENSP00000312741,1,0.6983333333333334
ENSP00000354566,ENSP00000485401,0,0.49833333333333335
ENSP00000265562,ENSP00000360715,0,0.30666666666666664
ENSP00000280350,ENSP00000403397,0,0.225
ENSP00000291890,ENSP00000364831,0,0.32166666666666666
ENSP00000382004,ENSP00000462701,1,0.5633333333333334
ENSP00000267584,ENSP00000362170,0,0.43666666666666665
ENSP00000499501,ENSP00000340507,1,0.98
ENSP00000348459,ENSP00000382713,0,0.37
ENSP00000257570,ENSP00000359783,1,0.615
ENSP00000256429,ENSP00000430432,1,0.7183333333333334
ENSP00000377995,ENSP00000399511,0,0.12666666666666668
ENSP00000302898,ENSP00000429690,0,0.35
ENSP00000225728,ENSP00000399457,0,0.49333333333333335
ENSP00000240189,ENSP00000318195,0,0.23
