Gene_set	Term	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	3/76	6.558751e-02	1.308742e-01	3.897959e+00	1.061948e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS	1/18	1.981399e-01	2.946696e-01	6.960875e+00	1.126814e+01	ACTB
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_CELL_JUNCTION_ORGANIZATION	1/117	7.632107e-01	7.999919e-01	1.037969e+00	2.804813e-01	ACTB
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY	3/22	2.308087e-03	8.401823e-03	1.475123e+01	8.955966e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_CHROMATIN_MODIFICATIONS_DURING_THE_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT	53/70	2.491430e-90	1.970495e-88	3.610232e+02	7.448624e+04	H4C5;H2AZ2;H2BC12;H2BC6;H3C14;H2BC3;H2BC5;H2BC13;H2BC4;H2BC11;H4C11;H3C6;H2AC6;H2BC8;H3C13;H3C3;H2BC15;H3C1;H2BC14;H3-3B;H4C2;H2BC26;H3C2;H4C13;H2BC7;H2AC20;H4C16;H4C15;H2AC18;H4C6;H4C12;H4C14;H3C11;H2BC10;H3C7;H4C3;H2BC21;H3C15;H2AC19;H3C10;H2AX;H2AC4;H3C4;H2BC9;H3C12;H3C8;H4C1;H4C9;H4C4;H2BC17;H2AC7;UHRF1;H2AC8
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_CHROMATIN_MODIFYING_ENZYMES	84/272	2.738272e-101	1.191148e-98	7.167314e+01	1.659618e+04	PHF8;H2AC17;NSD3;H2BC6;PRMT5;H4C11;EHMT2;H2BC14;ACTB;H2AC20;CREBBP;H2BC10;H2AC16;EP300;H3C10;H2AC4;H2BC17;KDM4A;H2BC13;H2AC13;H2AC8;H2BC12;H3C14;H2BC3;ING4;KMT2A;H3C3;MSL3;SMARCA4;H2AC11;H3C2;H4C13;H4C15;H3C11;H2AC19;H3C12;H4C1;H2AC21;H2AZ2;DOT1L;H2BC5;H2BC4;H2BC11;H2AC6;H2BC8;H3C13;H2BC15;CHD4;H4C2;DNMT3A;SETDB1;H4C16;H4C12;H2AC1;H3C7;H2BC21;H3C15;H4C9;H4C4;H2AC7;PBRM1;H4C5;RBBP5;RPS2;BRPF1;SGF29;KMT5A;H3C6;H2AC15;H3C1;H2BC26;H2BC7;WDR5;H4C6;H2AC18;H2AC12;H4C14;H4C3;H2BC18;H2AX;H3C4;H3C8;KAT2B;H2BC9
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_CHROMOSOME_MAINTENANCE	45/139	3.663227e-53	4.834961e-52	5.284308e+01	6.380203e+03	H4C5;H3-4;H2AZ2;H2BC12;H2BC6;DAXX;H2BC3;H2BC5;H2BC4;H2BC11;H4C11;H2AC6;H2BC8;H2BC15;H2BC14;H3-3B;ATRX;H4C2;H4C13;H2BC26;H2BC7;H2AC20;H4C16;H4C15;H4C6;H2AC18;H4C12;H4C14;CENPA;H2BC10;H4C3;H2BC21;H2AC19;CENPN;H2AX;H2AC4;H2BC9;SMARCA5;H4C1;H4C9;H4C4;H2BC17;H2AC7;H2BC13;H2AC8
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_CILIUM_ASSEMBLY	1/201	9.164716e-01	9.347365e-01	5.993350e-01	5.227654e-02	TNPO1
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_CIRCADIAN_CLOCK	5/70	1.617062e-03	6.280552e-03	6.962231e+00	4.474727e+01	EP300;UBB;UBC;UBA52;CREBBP
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	3/381	8.473450e-01	8.764371e-01	7.397903e-01	1.225443e-01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS	4/145	1.012131e-01	1.808119e-01	2.605926e+00	5.968945e+00	ACTB;UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_CLEC7A_DECTIN_1_SIGNALING	3/100	1.228587e-01	2.104076e-01	2.933224e+00	6.150152e+00	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES	55/73	1.195252e-93	1.299836e-91	3.605467e+02	7.714331e+04	H4C5;H3-4;PHF8;H2AZ2;H2BC12;H2BC6;H3C14;H2BC3;H2BC5;H2BC4;H2BC11;KMT5A;H4C11;H3C6;H2AC6;H2BC8;H3C13;H3C3;H2BC15;H3C1;H2BC14;H3-3B;H4C2;H2BC26;H3C2;H4C13;H2BC7;H2AC20;H4C16;H4C15;H2AC18;H4C6;H4C12;H4C14;H3C11;H2BC10;H3C7;H4C3;H2BC21;H3C15;H2AC19;H3C10;H2AX;H2AC4;H3C4;H2BC9;H3C12;H3C8;H4C1;H4C9;H4C4;H2BC17;H2AC7;H2BC13;H2AC8
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_CONSTITUTIVE_SIGNALING_BY_LIGAND_RESPONSIVE_EGFR_CANCER_VARIANTS	3/19	1.491736e-03	5.819778e-03	1.743714e+01	1.134777e+02	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING	1/33	3.330646e-01	4.350844e-01	3.744006e+00	4.116230e+00	ACTB
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY	3/85	8.528580e-02	1.592246e-01	3.470406e+00	8.543263e+00	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1	3/47	1.947486e-02	4.772713e-02	6.452068e+00	2.541231e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	17/789	1.592687e-02	4.039759e-02	1.921653e+00	7.955158e+00	H3C15;H3C10;H3C6;UBB;H3C4;H3C13;UBA52;UBC;H3C3;H3C12;H3C14;H3C1;SMARCA4;H3C8;H3C11;H3C2;H3C7
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_CYTOPROTECTION_BY_HMOX1	1/60	5.215525e-01	5.970404e-01	2.040957e+00	1.328551e+00	CREBBP
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA	5/64	1.080098e-03	4.432478e-03	7.667718e+00	5.237591e+01	EP300;UBB;UBC;UBA52;CREBBP
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS	5/140	2.835517e-02	6.578399e-02	3.348022e+00	1.192882e+01	EP300;UBB;UBA52;UBC;CREBBP
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA	5/82	3.243777e-03	1.151872e-02	5.878968e+00	3.369246e+01	EP300;UBB;UBA52;UBC;CREBBP
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX	6/42	1.091433e-05	7.086167e-05	1.488888e+01	1.701120e+02	PYGO1;UBB;PYGO2;UBC;UBA52;RBBP5
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_DEATH_RECEPTOR_SIGNALING	3/154	2.895311e-01	3.966804e-01	1.880135e+00	2.330413e+00	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING	3/62	3.983671e-02	8.708025e-02	4.820132e+00	1.553512e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS	3/61	3.824076e-02	8.401378e-02	4.902891e+00	1.600232e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_DEGRADATION_OF_AXIN	3/55	2.937468e-02	6.760838e-02	5.465653e+00	1.928076e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX	3/85	8.528580e-02	1.592246e-01	3.470406e+00	8.543263e+00	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_DEGRADATION_OF_DVL	3/57	3.219394e-02	7.256147e-02	5.264298e+00	1.808801e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME	3/60	3.667835e-02	8.119634e-02	4.988529e+00	1.648993e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	41/72	2.764670e-61	4.219760e-60	1.406766e+02	1.961606e+04	H4C5;H2AZ2;H2BC12;H2BC6;H2BC3;H2BC5;H2BC4;H2BC11;H4C11;H2AC6;H2BC8;H2BC15;H2AC8;H2BC14;H4C2;H2BC26;H4C13;H2BC7;H2AC20;H4C16;H4C15;H2AC18;H4C6;H4C12;H4C14;CENPA;H2BC10;H4C3;H2BC21;H2AC19;CENPN;H2AX;H2AC4;SMARCA5;H4C1;H4C9;H4C4;H2BC17;H2AC7;H2BC13;H2BC9
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_DEUBIQUITINATION	41/299	8.381662e-32	7.595881e-31	1.685433e+01	1.206040e+03	USP17L27;H2AC17;H2BC12;H2BC6;UBC;H2BC3;H2BC5;H2BC4;H2BC11;H2AC6;H2AC15;H2BC8;H2BC15;H2BC14;ACTB;H2AC11;H2AC21;H2BC26;H2BC7;H2AC20;UBB;H2AC18;H2AC12;H2BC10;H2AC1;H2AC16;H2BC21;EP300;H2AC19;H2BC18;BARD1;H2AC4;H2BC9;UBA52;KAT2B;H2BC17;USP17L30;H2AC7;H2BC13;H2AC13;H2AC8
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_DEVELOPMENTAL_BIOLOGY	98/1432	2.802302e-53	3.809380e-52	1.296143e+01	1.568418e+03	H2BC6;RPS23;RPS6;RPL21;LCE1A;RPL10L;RPL24;H4C11;RPL31;RPS17;FAU;H2BC14;ACTB;H2AC20;CREBBP;H2BC10;EP300;H3C10;RPL7A;H2AC4;UBA52;H2BC17;H2BC13;H2AC8;RPS4Y1;H2BC12;UBC;H3C14;LCE1D;H2BC3;KMT2A;H3C3;RPL15;SMARCA4;H3-3B;H3C2;H4C13;H4C15;RPL8;H3C11;H2AC19;H3C12;H4C1;RPL29;RPL26;RPL7;RPS8;H2AZ2;RPL32;H2BC5;H2BC4;RPS15;H2BC11;RPS18;H2AC6;RPL17;RPL34;H2BC8;H3C13;RPS24;H2BC15;CHD4;H4C2;RPL27;H4C16;UBB;RPL36AL;H4C12;H3C7;H2BC21;H3C15;RPL35;H4C9;H4C4;H2AC7;H4C5;TRIM33;RBBP5;RPS2;H3C6;RPL36;H3C1;RPL3L;H2BC26;H2BC7;WDR5;RPL35A;H4C6;H2AC18;H4C14;RPL26L1;H4C3;H2AX;H3C4;H3C8;KAT2B;UHRF1;H2BC9
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM	3/34	8.060819e-03	2.329871e-02	9.123607e+00	4.398254e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_DISEASES_OF_DNA_REPAIR	1/51	4.654980e-01	5.487578e-01	2.406297e+00	1.839969e+00	BARD1
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_DISEASES_OF_METABOLISM	3/250	5.906385e-01	6.571042e-01	1.142618e+00	6.016467e-01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_DISEASES_OF_MITOTIC_CELL_CYCLE	2/38	7.802005e-02	1.501713e-01	5.588089e+00	1.425404e+01	ATRX;DAXX
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_DISEASES_OF_PROGRAMMED_CELL_DEATH	55/104	2.254177e-80	7.263458e-79	1.344408e+02	2.465564e+04	H4C5;H2AZ2;H2BC12;H2BC6;H3C14;H2BC3;H2BC5;H2BC4;DNMT1;H2BC11;H4C11;H3C6;H2AC6;H2BC8;H3C13;H3C3;H2BC15;H3C1;H2BC14;H3-3B;H4C2;H3C2;H4C13;DNMT3A;H2BC26;H2BC7;H2AC20;H4C16;H4C15;H4C6;H2AC18;H4C12;H4C14;H3C11;H2BC10;H3C7;H4C3;H2BC21;H3C15;H2AC19;H3C10;H2AX;H2AC4;DNMT3B;H2BC9;H3C4;H3C12;H3C8;H4C1;H4C9;H4C4;H2BC17;H2AC7;H2BC13;H2AC8
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS	10/464	5.774203e-02	1.190416e-01	1.919252e+00	5.473265e+00	EP300;TRIM24;UBB;UBA52;UBC;CREBBP;KAT2B;ACTB;RPS6;DNMT1
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS	3/177	3.661905e-01	4.657686e-01	1.629519e+00	1.637017e+00	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_DNA_DAMAGE_BYPASS	3/48	2.059143e-02	4.990124e-02	6.309797e+00	2.450018e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER	4/38	1.136529e-03	4.642161e-03	1.077343e+01	7.304147e+01	ACTB;UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE	42/79	5.029956e-61	7.544935e-60	1.219259e+02	1.692847e+04	H4C5;H3-4;H2AZ2;H2BC12;H2BC6;H2BC3;H2BC5;H2BC4;H2BC11;H4C11;H2AC6;H2BC8;H2AC8;H2BC15;H2BC14;H4C2;H2BC26;H4C13;H2BC7;H2AC20;H4C16;H1-0;H4C15;H4C6;H2AC18;H4C12;H4C14;H2BC10;H4C3;H2BC21;H2AC19;H2AX;H2AC4;H1-4;H2BC9;H4C1;H4C9;H4C4;H2BC17;H2AC7;H2BC13;ASF1A
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR	38/170	7.295622e-38	7.836038e-37	3.008088e+01	2.572245e+03	H4C5;H3-4;H2BC12;H2BC6;UBC;H2BC3;H2BC5;H2BC4;H2BC11;H4C11;H2BC8;TP53BP1;H2BC15;H2BC14;H4C2;H2BC26;H4C13;H2BC7;H4C16;UBB;H4C15;H4C6;H4C12;H4C14;H2BC10;H4C3;H2BC21;H2AX;BARD1;UBA52;SMARCA5;H4C1;H4C9;H4C4;H2BC17;KDM4A;H2BC13;H2BC9
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE	38/78	3.667901e-53	4.834961e-52	9.908809e+01	1.196364e+04	H4C5;H3-4;H2BC12;H2BC6;UBC;H2BC3;H2BC5;H2BC4;H2BC11;H4C11;H2BC8;TP53BP1;H2BC15;H2BC14;H4C2;H2BC26;H4C13;H2BC7;H4C16;UBB;H4C15;H4C6;H4C12;H4C14;H2BC10;H4C3;H2BC21;H2AX;BARD1;UBA52;SMARCA5;H4C1;H4C9;H4C4;H2BC17;KDM4A;H2BC13;H2BC9
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_DNA_METHYLATION	56/64	8.564202e-103	7.450856e-100	8.066191e+02	1.895706e+05	H4C5;H2AZ2;H2BC12;H2BC6;H3C14;H2BC3;H2BC5;H2BC13;H2BC4;DNMT1;H2BC11;H4C11;H3C6;H2AC6;H2BC8;H3C13;H3C3;H2BC15;H3C1;H2BC14;H3-3B;H4C2;DNMT3A;H2BC26;H3C2;H2BC7;H4C13;H2AC20;H4C16;H4C15;H2AC18;H4C6;H4C12;H4C14;H3C11;H2BC10;H3C7;H4C3;H2BC21;H3C15;H2AC19;H3C10;H2AX;H2AC4;DNMT3B;H3C4;H2BC9;H3C12;H3C8;H4C1;H4C9;H4C4;H2BC17;H2AC7;UHRF1;H2AC8
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_DNA_REPAIR	47/332	2.941005e-37	3.082740e-36	1.829915e+01	1.539268e+03	H4C5;H3-4;H2AZ2;H2BC12;H2BC6;UBC;H2BC3;H2BC5;H2BC4;H2BC11;H4C11;H2AC6;H2BC8;TP53BP1;H2BC15;H2BC14;ACTB;H4C2;H2BC26;H4C13;H2BC7;H2AC20;H4C16;UBB;H4C15;H4C6;H2AC18;H4C12;H4C14;H2BC10;H4C3;H2BC21;H2AC19;H2AX;BARD1;H2AC4;H2BC9;UBA52;SMARCA5;H4C1;H4C9;H4C4;H2BC17;KDM4A;H2AC7;H2BC13;H2AC8
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_DNA_REPLICATION	56/187	1.709044e-64	2.703397e-63	5.166490e+01	7.585933e+03	H4C5;H2AZ2;H2BC12;H2BC6;UBC;H3C14;H2BC3;H2BC5;H2BC4;H2BC11;H4C11;H3C6;H2AC6;H2BC8;H3C13;H3C3;H2BC15;H3C1;H2BC14;H3-3B;H4C2;H3C2;H4C13;H2BC26;H2BC7;H2AC20;H4C16;UBB;H4C15;H4C6;H2AC18;H4C12;H4C14;H3C11;H2BC10;H3C7;H4C3;H2BC21;H3C15;H2AC19;H3C10;H2AX;H2AC4;H3C4;H2BC9;UBA52;H3C12;H3C8;H4C1;H4C9;H4C4;H2BC17;MCM2;H2AC7;H2BC13;H2AC8
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_DNA_REPLICATION_PRE_INITIATION	56/159	3.768096e-69	6.690293e-68	6.577897e+01	1.036360e+04	H4C5;H2AZ2;H2BC12;H2BC6;UBC;H3C14;H2BC3;H2BC5;H2BC4;H2BC11;H4C11;H3C6;H2AC6;H2BC8;H3C13;H3C3;H2BC15;H3C1;H2BC14;H3-3B;H4C2;H3C2;H4C13;H2BC26;H2BC7;H2AC20;H4C16;UBB;H4C15;H4C6;H2AC18;H4C12;H4C14;H3C11;H2BC10;H3C7;H4C3;H2BC21;H3C15;H2AC19;H3C10;H2AX;H2AC4;H2BC9;H3C4;UBA52;H3C12;H3C8;H4C1;H4C9;H4C4;H2BC17;MCM2;H2AC7;H2BC13;H2AC8
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_DNA_STRAND_ELONGATION	1/32	3.248180e-01	4.288189e-01	3.863149e+00	4.344073e+00	MCM2
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_DOWNREGULATION_OF_ERBB2_ERBB3_SIGNALING	3/13	4.645880e-04	2.208697e-03	2.741337e+01	2.103801e+02	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_DOWNREGULATION_OF_ERBB2_SIGNALING	3/29	5.145484e-03	1.645798e-02	1.084906e+01	5.717058e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_DOWNREGULATION_OF_ERBB4_SIGNALING	3/9	1.414429e-04	7.888159e-04	4.429624e+01	3.926248e+02	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY	4/31	5.176383e-04	2.434299e-03	1.352277e+01	1.023164e+02	UBB;TRIM33;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING	3/26	3.760283e-03	1.272936e-02	1.223676e+01	6.832102e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	3/81	7.624590e-02	1.470819e-01	3.648326e+00	9.390032e+00	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_DUAL_INCISION_IN_GG_NER	3/41	1.349783e-02	3.558519e-02	7.460901e+00	3.212087e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_DUAL_INCISION_IN_TC_NER	3/63	4.146604e-02	9.018864e-02	4.740109e+00	1.508720e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS	17/59	2.243780e-19	1.758638e-18	3.692613e+01	1.585643e+03	H2BC11;H2BC7;UBB;H2BC13;H2BC8;UBC;H2BC12;H2BC6;H2BC15;UBA52;H2BC17;H2BC14;H2BC10;H2BC3;H2BC5;H2BC4;H2BC9
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_EGFR_DOWNREGULATION	3/31	6.218311e-03	1.901415e-02	1.008623e+01	5.124062e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_EGR2_AND_SOX10_MEDIATED_INITIATION_OF_SCHWANN_CELL_MYELINATION	1/29	2.994652e-01	4.064505e-01	4.270744e+00	5.149480e+00	SMARCA4
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT	3/31	6.218311e-03	1.901415e-02	1.008623e+01	5.124062e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING	1/42	4.029201e-01	4.972205e-01	2.930099e+00	2.663510e+00	ACTB
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS	1/51	4.654980e-01	5.487578e-01	2.406297e+00	1.839969e+00	ACTB
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_EPH_EPHRIN_SIGNALING	1/92	6.775224e-01	7.277092e-01	1.324029e+00	5.154612e-01	ACTB
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	72/254	2.244464e-82	9.298493e-81	5.556028e+01	1.044553e+04	H4C5;H2AZ2;H2BC12;H2BC6;H3C14;RBBP5;CBX5;H2BC3;H2BC5;H2BC4;DNMT1;H2BC11;SGF29;H4C11;H3C6;H2AC6;KMT2A;H2BC8;CBX3;H3C3;H3C13;H2BC15;H3C1;SMARCA4;EHMT2;H2BC14;ACTB;H3-3B;CHD4;H3C2;H4C13;H4C2;DNMT3A;H2BC26;H2BC7;SETDB1;WDR5;H2AC20;H4C16;H4C15;H4C6;H2AC18;H4C12;H4C14;UHRF1;H3C11;H2BC10;MPHOSPH8;H3C7;H4C3;H2BC21;H3C15;EP300;H3C10;H2AC19;H2AC4;PHF1;H2AX;DNMT3B;H3C4;H2BC9;H3C12;H3C8;SMARCA5;H4C1;H4C9;KAT2B;H4C4;H2BC17;H2AC7;H2BC13;H2AC8
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION	55/75	1.717638e-92	1.494345e-90	3.253233e+02	6.873979e+04	H4C5;H2AZ2;H2BC12;H2BC6;H3C14;H2BC3;H2BC5;H2BC4;H2BC11;H4C11;H3C6;H2AC6;H2BC8;CBX3;H3C13;H3C3;H2BC15;H3C1;EHMT2;H2BC14;CHD4;H3-3B;H4C2;H2BC26;H3C2;H4C13;H2BC7;H2AC20;H4C16;H4C15;H2AC18;H4C6;H4C12;H4C14;H3C11;H2BC10;H3C7;H4C3;H2BC21;H3C15;H2AC19;H3C10;H2AX;H2AC4;H3C4;H2BC9;H3C12;H3C8;H4C1;H4C9;H4C4;H2BC17;H2AC7;H2BC13;H2AC8
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_ER_QUALITY_CONTROL_COMPARTMENT_ERQC	3/21	2.011221e-03	7.542079e-03	1.554974e+01	9.654855e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_ESR_MEDIATED_SIGNALING	55/220	2.177638e-58	3.105812e-57	3.986461e+01	5.292892e+03	H4C5;H2AZ2;H2BC12;H2BC6;H3C14;H2BC3;H2BC5;H2BC4;H2BC11;H4C11;H3C6;H2AC6;H2BC8;H3C13;H3C3;H2BC15;H3C1;H2BC14;H3-3B;H4C2;H3C2;H4C13;H2BC26;H2BC7;H2AC20;H4C16;CREBBP;H4C15;H4C6;H2AC18;H4C12;H4C14;H3C11;H2BC10;H3C7;H4C3;H2BC21;H3C15;EP300;H3C10;H2AC19;H2AC4;H2AX;H3C4;H2BC9;H3C12;H3C8;H4C1;H4C9;KAT2B;H4C4;H2BC17;H2AC7;H2BC13;H2AC8
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION	55/149	3.234509e-69	5.862548e-68	7.018646e+01	1.106872e+04	H4C5;H2AZ2;H2BC12;H2BC6;H3C14;H2BC3;H2BC5;H2BC4;H2BC11;H4C11;H3C6;H2AC6;H2BC8;H3C13;H3C3;H2BC15;H3C1;H2BC14;H3-3B;H4C2;H3C2;H4C13;H2BC26;H2BC7;H2AC20;H4C16;CREBBP;H4C15;H4C6;H2AC18;H4C12;H4C14;H3C11;H2BC10;H3C7;H4C3;H2BC21;H3C15;EP300;H3C10;H2AC19;H2AC4;H2AX;H2BC9;H3C4;H3C12;H3C8;H4C1;H4C9;KAT2B;H4C4;H2BC17;H2AC7;H2BC13;H2AC8
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	31/94	8.789756e-37	8.891963e-36	4.897214e+01	4.065768e+03	RPS4Y1;RPL26;RPL7;RPS8;RPS23;RPS2;RPL32;RPS6;RPL21;RPL10L;RPS15;RPL24;RPS18;RPL31;RPL17;RPL34;RPS24;RPL36;RPS17;FAU;RPL15;RPL3L;RPL27;RPL35A;RPL36AL;RPL26L1;RPL8;RPL7A;RPL35;UBA52;RPL29
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	31/120	5.043194e-33	4.769107e-32	3.467856e+01	2.578949e+03	RPS4Y1;RPL26;RPL7;RPS8;RPS23;RPS2;RPL32;RPS6;RPL21;RPL10L;RPS15;RPL24;RPS18;RPL31;RPL17;RPL34;RPS24;RPL36;RPS17;FAU;RPL15;RPL3L;RPL27;RPL35A;RPL36AL;RPL26L1;RPL8;RPL7A;RPL35;UBA52;RPL29
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_EVASION_BY_RSV_OF_HOST_INTERFERON_RESPONSES	5/35	6.110246e-05	3.666148e-04	1.499052e+01	1.454524e+02	EP300;UBB;UBC;UBA52;CREBBP
